"","b0","b1","b2","prev","ew","r2","auc","f1","r2.del","auc.del","f1.del","r2.diff","auc.diff","f1.diff","ew0"
"639",0.5,0.5,0.426485108211637,0.6235,0.0417447280984922,0.083306583068206,0.664948491838051,0.417376490630324,0.850574110753258,0.069593567430858,0.373644146378281,0.0382899676383615,0.0432651608179854,0.11353033678417,0.108089226853037
"640",0.5,0.5,0.624505502637476,0.6065,0.0886294469634926,0.101184085792706,0.686797589930951,0.506646971935007,2.70103458333674,0.144851235466635,0.634955601962682,0.0738446801442771,0.0868964249110119,0.196762733288525,0.140465518431514
"641",0.5,0.5,0.456414445536211,0.6085,0.0387307818263742,0.0736614622011204,0.659394720059076,0.426177174780527,0.706228023854772,0.0593393852889283,0.190001966295384,0.0304893532149476,0.0369363000134264,0.0680456868912533,0.107685449379141
"642",0.5,0.5,0.230188569054008,0.62,0.0139487754169388,0.0751723390582684,0.658092163475183,0.381625441696113,0.205864845007993,0.0205582524271843,0.204017109912591,0.0128333967054294,0.0132566904288886,0.0646652934106636,0.114625587350955
"643",0.5,0.5,0.472335240337998,0.6025,0.04174728119527,0.0818835924416745,0.667298961771438,0.426256077795786,0.788626214488414,0.0700391537914289,0.376936299788812,0.0361034334691667,0.0436778920124268,0.116687597495599,0.113524123181713
"644",0.5,0.5,0.0627938762772828,0.6095,-0.00120450104835811,0.0525172539970832,0.635539766004855,0.405042016806723,-0.0229721453168051,-0.00224072779107619,0.0364830648416571,-0.00123479999539189,-0.00142726973899066,0.0142570338715691,0.0695663636117452
"645",0.5,0.5,0.285651406738907,0.619,0.0246756024465486,0.0610364091396781,0.644631182265387,0.383445945945946,0.508232450450322,0.041191068686958,0.217876612407862,0.0205675748287242,0.0255025692257757,0.0685980031910264,0.0895082152849925
"646",0.5,0.5,0.926378273637965,0.579,0.14065932003205,0.192635160178143,0.756120560888829,0.597637248088951,2.86111574264105,0.212507527257925,0.573345016164607,0.142744099402436,0.132519845931794,0.217785885578629,0.232966684757988
"647",0.5,0.5,0.0815611495636404,0.6235,0.0031161795234098,0.0557838418753228,0.636437656352864,0.311567164179105,0.0471154068099549,0.00532429977138795,0.0638378829536529,0.00251001788941785,0.0033706385780119,0.0186962585914359,0.0839605354434084
"648",0.5,0.5,0.609152016462758,0.621,0.069848656374469,0.0999060872092439,0.686363713380437,0.438984438984439,1.57628155688483,0.114514711774406,0.474138067686455,0.0611269068272488,0.0705228401023399,0.141193853009415,0.129624427177606
"649",0.5,0.5,0.139428425114602,0.6215,0.00795837481507248,0.062129334933144,0.642431263515601,0.363791631084543,0.113979458050371,0.0112657335289303,0.0513578138343296,0.00635691068945143,0.00715683245803733,0.0177708698388684,0.121534121043176
"650",0.5,0.5,0.371160304173827,0.6095,0.0296895894129913,0.0751723925171995,0.660675551022079,0.407622203811102,0.491869979738713,0.0452611970035066,0.391175134297245,0.0247843603574766,0.0286081281462802,0.114616532733597,0.109510112683099
"651",0.5,0.5,0.934714038390666,0.605,0.17694608996634,0.214236737672359,0.772358157531458,0.611111111111111,4.47567021316916,0.260006590528421,0.954134366925065,0.175111529372357,0.15937869906089,0.298383838383838,0.251625540057707
"652",0.5,0.5,0.530785383656621,0.604,0.0763078162826489,0.10556590796429,0.691126357303345,0.487956487956488,1.77529428039734,0.12608566314222,0.285242535242535,0.0675281731157978,0.0773840995653041,0.108295471007335,0.140176969357855
"653",0.5,0.5,0.947964536258951,0.6045,0.137489406900398,0.182158654996961,0.750393616054311,0.567185289957567,2.70175509826538,0.188593972631757,0.835800908915913,0.132949928281809,0.119064807956111,0.25822733748956,0.228116201550246
"654",0.5,0.5,0.917324416805059,0.607,0.184971837083874,0.183196438113635,0.748168532069713,0.584842387659289,4.99881169819961,0.251642071435699,0.82286472457936,0.152657650211921,0.15041894443279,0.264005421661033,0.264084597164608
"655",0.5,0.5,0.0764710628427565,0.6105,0.00162779721327954,0.0524263400800408,0.632620495552093,0.294835680751174,0.027243835664024,0.00381297007939958,0.0090988944419203,0.00139041437292597,0.00240300045232955,0.00265848942223873,0.082399216185305
"656",0.5,0.5,0.0852983116637915,0.613,0.00166885790885087,0.0678091461700355,0.650543889514603,0.402576489533011,0.019204047075813,0.00119953988509833,0.0196947708130389,0.00127767353255337,0.000779418399022958,0.00777551471578952,0.120838140053478
"657",0.5,0.5,0.336709566181526,0.6335,0.0281076403085614,0.0823217829351026,0.664709819473809,0.38676844783715,0.391238579232396,0.0376142847378408,0.333333333333333,0.0231502043403493,0.0240962222528034,0.0966921119592876,0.131237193112425
"658",0.5,0.5,0.712797056883574,0.6005,0.0892041881489284,0.121151991593925,0.70262615008127,0.502290076335878,2.32692058606766,0.143820146634699,0.589141879441958,0.0847363367985325,0.0883458787042462,0.186213782057949,0.146451189481762
