"","b0","b1","b2","prev","ew","r2","auc","f1"
"31",0.889349681092426,0.0202454167883843,0.3,0.7075,-0.000426872970521384,-0.000521083522775578,0.510020787324416,NA
"32",0.244399741757661,0.710799398133531,0.3,0.5635,0.185406818803193,0.0937299343394415,0.682816994101302,0.520819563780568
"33",0.0643085180781782,0.0965044950135052,0.3,0.5125,0.0199269051232406,0.00174133417783262,0.523175738379095,0.325017818959373
"34",0.286165916360915,0.565114257158712,0.3,0.5635,0.124700351313226,0.0608989859292198,0.643907147782119,0.492021276595745
"35",0.391695327823982,0.834539391566068,0.3,0.5545,0.174537901980502,0.106743719966623,0.694481251238359,0.569297700435053
"36",0.0600902303121984,0.346808266127482,0.3,0.518,0.0881197940972403,0.0196464535594285,0.580100069210687,0.4959630911188
"37",0.0545975647401065,0.814890482462943,0.3,0.505,0.281447831380921,0.0982247556562417,0.683877177186501,0.611964002117522
"38",0.261727999895811,0.9212330437731,0.3,0.552,0.256640703469659,0.147860722508279,0.722923092532468,0.603270745003029
"39",0.523228488862514,0.170565953245386,0.3,0.6,0.0143768571182833,0.010002159870827,0.56415381296516,0.0054421768707483
"40",0.76433248561807,0.490818729158491,0.3,0.6645,0.0495239115051855,0.0496215288949245,0.631513885727801,0.196560196560197
"41",0.567469346569851,0.927126808091998,0.3,0.596,0.170744376160069,0.142238198630713,0.720634308472597,0.56173285198556
"42",0.378255002666265,0.350805684225634,0.3,0.5885,0.0566791717431283,0.0290973329112353,0.603654319149662,0.213307240704501
"43",0.0990609175059944,0.392103974707425,0.3,0.5315,0.0956424384200066,0.0237064078752734,0.587310323770344,0.464176362522964
"44",0.110172260552645,0.163708900101483,0.3,0.541,0.0365680399016288,0.00514857519195988,0.541938363549738,0.123809523809524
"45",0.351470273220912,0.541554364841431,0.3,0.568,0.107713368962351,0.0603661908390959,0.643608929309632,0.450765864332604
"46",0.782373948721215,0.934628292918205,0.3,0.646,0.136777583703613,0.155607747878918,0.735980236812861,0.491978609625668
"47",0.530621513025835,0.47830778802745,0.3,0.6375,0.0666831384297644,0.0473982934033753,0.6323904,0.197368421052632
"48",0.278191757155582,0.980445011751726,0.3,0.57,0.31163956899053,0.179964789134264,0.744889236872958,0.6
"49",0.477262871805578,0.0163065395317972,0.3,0.6285,0.000398233129031795,0.000230625805133222,0.51027671162155,NA
"50",0.240907172905281,0.242928218794987,0.3,0.5405,0.0343490505539889,0.0121524242937524,0.56373753188387,0.292724196277496
"51",0.201714379712939,0.458792850840837,0.3,0.549,0.109347934577412,0.0411065747278168,0.617510643960899,0.458950201884253
"52",0.468737964285538,0.890831505646929,0.3,0.59,0.188225481086213,0.130680276925995,0.709231062679339,0.556010928961749
"53",0.821172650903463,0.16104919789359,0.3,0.699,0.00394278789832772,0.00500866129233346,0.542249005514466,NA
"54",0.155298519413918,0.518597075715661,0.3,0.5585,0.131447894891295,0.0511048311001695,0.626170654514254,0.451742627345845
"55",0.519939070800319,0.813917323714122,0.3,0.623,0.141063382006643,0.0938309569843856,0.677427836858712,0.421926910299003
"56",0.590183856431395,0.810460926266387,0.3,0.622,0.14449150681822,0.116343077357549,0.69964240237691,0.47411003236246
"57",0.346787710441276,0.86956630833447,0.3,0.5765,0.216607849538284,0.121740004656817,0.698226352383396,0.526315789473684
"58",0.682041814085096,0.105680687585846,0.3,0.6685,0.00182752569264912,0.00178018224170395,0.526073043871551,NA
"59",0.257054550340399,0.875034821918234,0.3,0.5505,0.250652031591158,0.130150030179993,0.707939195853325,0.587622903412377
"60",0.145376299042255,0.232477169716731,0.3,0.541,0.0563089551925273,0.0143343188488415,0.566664080424735,0.380141843971631
"61",0.889195072697476,0.145808281609789,0.3,0.7025,0.00328681128552139,0.00416320094398459,0.534711466758447,NA
"62",0.921107227448374,0.814887684769928,0.3,0.6755,0.0945499072871818,0.112710903488427,0.705297222462577,0.389064143007361
"63",0.0269276085309684,0.11446660105139,0.3,0.4985,0.0473959607928249,0.00240001675477941,0.531435106621414,0.529440389294404
"64",0.504239045316353,0.398441723315045,0.3,0.634,0.0638480513441752,0.0342181668692418,0.602577575386052,0.160520607375271
"65",0.705378361279145,0.224106386769563,0.3,0.68,0.011711668123349,0.00914222557919331,0.557553846153846,NA
"66",0.150918517727405,0.366418360034004,0.3,0.535,0.093494156899172,0.027320377735223,0.592170583189444,0.46163215590743
"67",0.945620576385409,0.0514167144428939,0.3,0.724,0.000131347926811308,0.000171361642351209,0.516193626917051,NA
"68",0.859306040685624,0.146592943929136,0.3,0.7,0.00710110663438469,0.00889086141418316,0.561439092899285,NA
"69",0.0421507002320141,0.763144904980436,0.3,0.5035,0.302020288114597,0.105360963657055,0.68661798001464,0.631048387096774
"70",0.324141775025055,0.451455703238025,0.3,0.5625,0.115059433509595,0.0506590398809149,0.63009561590886,0.468579234972678
"71",0.106795291183516,0.815582558512688,0.3,0.5185,0.340759254591471,0.148660617512964,0.722461457710411,0.647991543340381
"72",0.433294048300013,0.689245872665197,0.3,0.591,0.154197053299278,0.106888168381481,0.688156208921945,0.506686478454681
"73",0.369102016789839,0.730130898533389,0.3,0.586,0.184467122020053,0.108108047002786,0.690863519221866,0.498579545454545
"74",0.545398793648928,0.249956687213853,0.3,0.624,0.0154177760316058,0.0127677022875029,0.567646074914629,0.0672947510094213
"75",0.885850418126211,0.151439485372975,0.3,0.7035,0.0051689537422229,0.00652202465970153,0.54940654163269,NA
"76",0.397317086346447,0.879470409825444,0.3,0.5765,0.222809924385476,0.133920959404101,0.710707252608593,0.554468362687541
"77",0.274237649282441,0.112469310406595,0.3,0.571,0.000900206203397187,0.000317887108218007,0.516263375953887,0.0023696682464455
"78",0.773238133639097,0.176639100536704,0.3,0.687,0.00593491829648773,0.00622367165520599,0.557958653860551,NA
"79",0.511388182407245,0.595868758158758,0.3,0.605,0.0836481211569511,0.0593266751910078,0.646928625036572,0.419753086419753
"80",0.112245111959055,0.816379702882841,0.3,0.5235,0.335884092920333,0.110452015547333,0.691288969976314,0.61892036344201
"81",0.548067725962028,0.00085870735347271,0.3,0.637,-0.000307560283174535,-0.000130451148900201,0.515524904411473,NA
"82",0.0116400953847915,0.375199804781005,0.3,0.5065,0.182713764017115,0.0381040491986065,0.611223016114321,0.574665293511843
"83",0.166851368965581,0.342953375773504,0.3,0.512,0.146844315094992,0.0387676995451376,0.617465721448429,0.538942581011939
"84",0.969315631780773,0.16269738948904,0.3,0.7105,0.0029425300838244,0.00446842458932284,0.548851367577704,NA
"85",0.0749724877532572,0.629414279712364,0.3,0.5125,0.239381280518098,0.085156965687023,0.669925887583462,0.609334032511799
"86",0.625429484294727,0.907968576764688,0.3,0.634,0.159662846763658,0.129829240013698,0.713012724756782,0.456521739130435
"87",0.447526978561655,0.815624612616375,0.3,0.6215,0.219498023501057,0.124342468689117,0.704824762673253,0.464096749811036
"88",0.668054290814325,0.362543314229697,0.3,0.668,0.0325059005394428,0.0301535683470677,0.599563953488372,0.0889487870619946
"89",0.522666585166007,0.891255003865808,0.3,0.595,0.155718309649588,0.115620337847822,0.698554690571676,0.529243937232525
"90",0.977871522773057,0.711976297199726,0.3,0.709,0.0567331012513825,0.0715123879731934,0.663994605131548,0.220134228187919
"91",0.937976239947602,0.0414147861301899,0.3,0.7045,4.52037479073669e-05,2.64692750934215e-05,0.516488127530201,NA
"92",0.484280474251136,0.628626427147537,0.3,0.615,0.0959274290496766,0.0729166225585458,0.65767888195581,0.437140509449466
"93",0.0916566764935851,0.49854513281025,0.3,0.5465,0.22262849410138,0.0539050428751535,0.635089913619185,0.521276595744681
"94",0.428187620360404,0.935016281669959,0.3,0.6025,0.218011459291618,0.158389916453805,0.73252244413152,0.548571428571429
"95",0.0197325532790273,0.441835735458881,0.3,0.5105,0.202661392184027,0.0408319715252887,0.615768541916877,0.561879895561358
"96",0.621274369303137,0.434941279934719,0.3,0.623,0.0661680781028356,0.0520674978753319,0.631463526121911,0.304435483870968
"97",0.478335041552782,0.809971311595291,0.3,0.598,0.137684953086454,0.102374919285267,0.685513871374527,0.487804878048781
"98",0.572511488338932,0.430355796357617,0.3,0.6345,0.0494090761074821,0.035046346221255,0.608139241086611,0.158620689655172
"99",0.157603854313493,0.804730481933802,0.3,0.545,0.27198277446607,0.122339541156649,0.699605037183617,0.589349112426035
"100",0.708953358000144,0.610482666175812,0.3,0.653,0.0614336641393801,0.060452037509192,0.64792675950589,0.302771855010661
"101",0.312222584383562,0.703886889154091,0.3,0.576,0.169575934994235,0.0993565747672424,0.681443611735188,0.532630191166777
"102",0.556024574907497,0.326961089624092,0.3,0.6325,0.0266742056454378,0.0208513398639032,0.586539687521455,0.0580474934036939
"103",0.02986198826693,0.855003879172727,0.3,0.509,0.314979766131369,0.12282925392875,0.702197047373396,0.626834381551363
"104",0.953823996242136,0.20792973251082,0.3,0.7255,0.00862376043518903,0.0102084269048682,0.556984003491527,NA
"105",0.0165520585142076,0.351711756782606,0.3,0.5105,0.154816254060463,0.0237013676570331,0.581623581623582,0.532989690721649
"106",0.871640515746549,0.244135709479451,0.3,0.707,0.0105199316923794,0.0117626296399992,0.571280778470085,0.00324149108589951
"107",0.546548840589821,0.92503367527388,0.3,0.604,0.188416065935833,0.174914516583279,0.749415064342922,0.551724137931034
"108",0.689425996970385,0.970012279227376,0.3,0.648,0.19170950234086,0.175723874044556,0.748182758871344,0.503803888419273
"109",0.919052970595658,0.568839187035337,0.3,0.697,0.0357216974575502,0.0469459089908363,0.634065392475057,0.182328190743338
"110",0.468670057598501,0.897137222578749,0.3,0.597,0.21371082682332,0.150251170877654,0.723901097483046,0.53125
"111",0.040174127323553,0.592343735741451,0.3,0.5165,0.263570522286163,0.0684648621172754,0.651311657084789,0.585470085470085
"112",0.75741516565904,0.688534443033859,0.3,0.6725,0.0922937127811227,0.0932817269188321,0.684346776162567,0.367676767676768
"113",0.915008823620155,0.466107768239453,0.3,0.691,0.0273452335210507,0.0375040989165986,0.615065286476964,0.0689655172413793
"114",0.444700533058494,0.200499209342524,0.3,0.6015,0.0219023322170436,0.0116575484661519,0.56754808920818,0.005
"115",0.0146137073170394,0.974212823202834,0.3,0.508,0.356428140136428,0.153477553723651,0.725969354484889,0.643080124869927
"116",0.182926798705012,0.504450055072084,0.3,0.5385,0.124717115950002,0.0511863089579687,0.631401650793651,0.518109269490485
"117",0.832545010372996,0.706705015385523,0.3,0.671,0.0626015175735782,0.0720814836081499,0.669064873447104,0.278801843317972
"118",0.91029625129886,0.997185121290386,0.3,0.6885,0.134699754879218,0.162892276113531,0.741560932963096,0.454365079365079
"119",0.0463030657265335,0.861356559209526,0.3,0.496,0.367959471361809,0.1318810584072,0.709474152119851,0.65
"120",0.215420468244702,0.964358642464504,0.3,0.5575,0.298009902681646,0.150108211013242,0.725021753492644,0.597371565113501
"121",0.804172408767045,0.945110413245857,0.3,0.641,0.107049354866498,0.117396604927793,0.708717699735664,0.48961937716263
"122",0.925136507023126,0.999816935742274,0.3,0.672,0.128926177336779,0.165698848552291,0.7461248036833,0.456243854473943
"123",0.840963657246903,0.35002373252064,0.3,0.697,0.0160702527907441,0.019889891662532,0.598776928952489,0.0705521472392638
"124",0.0542712993919849,0.938827232457697,0.3,0.51,0.358301633165893,0.13769784863765,0.713643692785353,0.652892561983471
"125",0.427868536207825,0.364419857505709,0.3,0.5965,0.0381597936909497,0.0222120980274094,0.590904227645005,0.294489611562782
"126",0.126903950236738,0.77504090894945,0.3,0.5115,0.261200092042862,0.100637669071146,0.681611150688428,0.613490364025696
"127",0.503137514460832,0.163566803792492,0.3,0.628,0.00101293470413524,0.000563242536804842,0.528662596289073,0.0026281208935611
"128",0.815280471928418,0.759668205864727,0.3,0.6745,0.0796417890262386,0.102818071282134,0.691393350092825,0.367301231802912
"129",0.361035633366555,0.126005427213386,0.3,0.593,-0.000727914024351849,-0.00021935000521589,0.529235474507617,0.0575221238938053
"130",0.505978838773444,0.309896303340793,0.3,0.611,0.0357355652184582,0.0239105188543297,0.586355718841895,0.138568129330254
"131",0.65607399167493,0.503927305573598,0.3,0.6615,0.0324967059431734,0.0288063520955713,0.607722764357703,0.138364779874214
"132",0.749443097272888,0.474957494996488,0.3,0.6685,0.0530039778074476,0.0548392401521385,0.640549993451921,0.193467336683417
"133",0.073370214086026,0.143000567564741,0.3,0.5295,0.0492751778689857,0.00654532426275944,0.546498022511711,0.317460317460317
"134",0.707671581767499,0.0286149783059955,0.3,0.6575,0.00194085045042827,0.00160986162252708,0.522281598487289,NA
"135",0.254999905824661,0.554309740196913,0.3,0.5675,0.144668451333687,0.0702527499063315,0.652255177425092,0.451117318435754
"136",0.96788678294979,0.176075143041089,0.3,0.7185,0.00348391279586132,0.00453398633098701,0.541915709000085,NA
"137",0.283586779609323,0.61698062880896,0.3,0.5775,0.163875475914299,0.0721909987306503,0.660851416662612,0.456241032998565
"138",0.989465190796182,0.0233561024069786,0.3,0.7195,5.14793313670072e-05,6.67773815261619e-05,0.501365414888717,NA
"139",0.211540329270065,0.913490033941343,0.3,0.5485,0.291926271094622,0.150298573400176,0.72393744806225,0.616191030867793
"140",0.0699950226116925,0.459519244730473,0.3,0.5205,0.13885696194661,0.0394614241192287,0.613160929006753,0.513405590416429
"141",0.57290592091158,0.160529559710994,0.3,0.6405,0.00739918741726322,0.00589533658543573,0.547219088348988,NA
"142",0.244935346068814,0.649259045021608,0.3,0.562,0.168159279589593,0.0867916764487173,0.671311578964528,0.536616979909268
"143",0.280987852718681,0.0389339854009449,0.3,0.5555,-0.000902888455658755,-0.00027987414090247,0.512499031556971,NA
"144",0.937949071172625,0.00639874208718538,0.3,0.7075,-0.00126918845089223,-0.00179234810803131,0.496870350894796,NA
"145",0.177033433923498,0.575163076166064,0.3,0.539,0.194738212392404,0.078473966903703,0.662149291838321,0.537997587454765
"146",0.748347796034068,0.483557996805757,0.3,0.6705,0.0447915779365168,0.0479155694430303,0.631587862995415,0.0855920114122682
"147",0.53408754337579,0.936137959826738,0.3,0.6165,0.148394070609444,0.125430035592462,0.712419736055156,0.525206922498119
"148",0.312152863712981,0.837155831744894,0.3,0.575,0.197507924905236,0.123496541502892,0.706511312491087,0.544370860927152
"149",0.974544598022476,0.140821051085368,0.3,0.728,-0.00191269264688124,-0.00258080005837491,0.516204293182737,NA
"150",0.355208999942988,0.557630639290437,0.3,0.5725,0.127462594530036,0.0603743419667483,0.641204722548252,0.475795297372061
"151",0.128521931124851,0.94699070439674,0.3,0.5205,0.354445184733318,0.158513303409292,0.729419446978855,0.641630901287554
"152",0.770118260057643,0.527911375509575,0.3,0.6855,0.0511477962695396,0.0548758385622653,0.641370285044372,0.168199737187911
"153",0.190166261047125,0.127471743384376,0.3,0.535,0.0353802465768931,0.00647960518677504,0.546123548609709,0.240601503759399
"154",0.72768859541975,0.0472312215715647,0.3,0.6675,0.000999311758071689,0.000934888247390742,0.51651893634166,NA
"155",0.677384865703061,0.0747654726728797,0.3,0.6535,0.00444682077063775,0.0038760040871948,0.537208326552483,NA
"156",0.109152169898152,0.455580363748595,0.3,0.5015,0.238553814846943,0.0664957079368768,0.647278015998395,0.584599266631744
"157",0.345563960960135,0.322292385157198,0.3,0.5845,0.0451864042166977,0.0221640057641241,0.584866821954036,0.295111111111111
"158",0.446527916472405,0.382305690087378,0.3,0.612,0.044425712485248,0.0294826259861528,0.604817797405606,0.255813953488372
"159",0.220242938492447,0.0783468908630311,0.3,0.5615,0.00455111797503576,0.00141159398893864,0.523608103747184,0.0292463442069741
"160",0.413642187602818,0.435448486590758,0.3,0.5825,0.0694980081622778,0.0365289581490807,0.610073653616852,0.343648208469055
"161",0.687554823933169,0.459149367408827,0.3,0.654,0.0297962262421776,0.0258264371547429,0.599905809444584,0.189917936694021
"162",0.370480997487903,0.665086695924401,0.3,0.5935,0.141868386690994,0.0758727193308579,0.658778752784513,0.451951951951952
"163",0.568636058131233,0.490078201284632,0.3,0.631,0.056629383853817,0.0475506683139132,0.628577355606507,0.289205702647658
"164",0.911782120587304,0.374222839251161,0.3,0.713,0.0301925145506467,0.0373722117422306,0.621297700399263,0.0328947368421053
"165",0.185089307837188,0.384613209171221,0.3,0.554,0.0351346995229593,0.0113836306539047,0.56958322460505,0.403326403326403
"166",0.331347974715754,0.346958539215848,0.3,0.579,0.0344831149037636,0.0152994728067531,0.577098014357218,0.32843137254902
"167",0.040281237103045,0.0950391094665974,0.3,0.5105,0.0300220756919536,0.00352570684229736,0.535094736842105,0.416666666666667
"168",0.525828159647062,0.672525717876852,0.3,0.6015,0.0867946765809334,0.0674989116179173,0.653873487408875,0.438906752411576
"169",0.422122042393312,0.0719110537320375,0.3,0.5935,0.00274995617365079,0.00151557302845495,0.526373476250525,0.0201511335012594
"170",0.0714087092783302,0.825340360635892,0.3,0.523,0.317687838816722,0.0986241784642765,0.679556116005044,0.604033970276008
"171",0.839026015251875,0.847804330056533,0.3,0.6645,0.117481917802862,0.124045075049538,0.709886777622587,0.408243375858685
"172",0.781892630970106,0.380383698502555,0.3,0.6845,0.0218204824148868,0.0247242773339603,0.596935376415723,0.0304878048780488
"173",0.468456846429035,0.24527951865457,0.3,0.6225,0.0120139889945085,0.00688174607798808,0.553857303337695,0.0581818181818182
"174",0.268695623846725,0.940551958512515,0.3,0.5555,0.267527247027293,0.15124821187197,0.725636382785663,0.594759293113955
"175",0.999145409325138,0.704906074563041,0.3,0.709,0.0683125110222144,0.0929309932614145,0.692157858773488,0.168115942028985
"176",0.509521342813969,0.224474023096263,0.3,0.6115,0.00975328794106979,0.00689852407835512,0.553580649368989,0.00543478260869565
"177",0.118044771254063,0.116751257330179,0.3,0.5205,0.0538971635359093,0.00376449409268387,0.534146414641464,0.346179851250845
"178",0.751488774782047,0.0214991683606058,0.3,0.6675,-4.13958860003088e-05,-3.42257728009887e-05,0.502659376647887,NA
"179",0.330366074107587,0.63020684546791,0.3,0.577,0.137642856459358,0.0710144805280437,0.657310962997012,0.489317711922812
"180",0.956277419347316,0.46251340652816,0.3,0.708,0.0196757585387392,0.0272373261530467,0.60289506281211,0.0687397708674305
"181",0.141045231604949,0.569140944629908,0.3,0.529,0.228903073218287,0.0845202763590506,0.666512146862044,0.583610188261351
"182",0.901411433937028,0.399439628003165,0.3,0.693,0.0237923376226403,0.0264840851976424,0.599693924446569,0.0335365853658537
"183",0.326976034091786,0.150354378623888,0.3,0.5625,0.00924053330935289,0.00441033688348091,0.539023066570883,0.0149253731343284
"184",0.379993746522814,0.659699125913903,0.3,0.5705,0.147932383095463,0.0902059407480916,0.671674547718632,0.507122507122507
"185",0.645983531838283,0.42085017520003,0.3,0.646,0.0338248059677473,0.0245281753877037,0.594827623108006,0.163783160322953
"186",0.583403003634885,0.943942590616643,0.3,0.6125,0.190185282630938,0.152202927731216,0.72811170372146,0.551124002900653
"187",0.560149122728035,0.282000406412408,0.3,0.6455,0.0235618606402945,0.0161428834607881,0.570224489883568,0.0413971539456662
"188",0.136793559417129,0.579056945163757,0.3,0.517,0.182089781452867,0.0729200325029982,0.655265995320924,0.56442417331813
"189",0.598551280330867,0.479715584544465,0.3,0.6225,0.066197698462221,0.0474952637542936,0.628003044847805,0.285994123408423
"190",0.517243071226403,0.324356715893373,0.3,0.6185,0.0198790390351776,0.014300727415845,0.572942032906858,0.168181818181818
"191",0.521506255259737,0.435342740966007,0.3,0.614,0.0407532675804308,0.0300666976337386,0.603426135196219,0.288201160541586
"192",0.33841471420601,0.419477480929345,0.3,0.567,0.081837559881774,0.0348383005437451,0.604695071420115,0.426229508196721
"193",0.252655035350472,0.574846946168691,0.3,0.555,0.148897552998367,0.0663614103129488,0.647095084613271,0.497094899935442
"194",0.566167175304145,0.309788923244923,0.3,0.618,0.0214597588670613,0.0165166934972457,0.58017608287483,0.0873907615480649
"195",0.0469284001737833,0.473571244627237,0.3,0.5085,0.216591343196033,0.0519101555174782,0.629689675313245,0.581108829568789
"196",0.547956757713109,0.127140006516129,0.3,0.6475,0.00333151485427685,0.00252513400556198,0.532491808538932,NA
"197",0.0630534871015698,0.42123005958274,0.3,0.5015,0.187988421519633,0.0400557275517615,0.615517910668764,0.570404505888377
"198",0.872441471088678,0.463783171726391,0.3,0.6925,0.0408343094621051,0.0522806935307288,0.648991096359517,0.0884146341463415
"199",0.297721181064844,0.0351300085894763,0.3,0.578,-0.000167820637899332,-3.63590076886133e-05,0.511156999696326,NA
"200",0.95606419024989,0.959874328924343,0.3,0.6865,0.122546013976177,0.142361328761709,0.727461350004224,0.457416267942584
"201",0.572924323612824,0.219989671604708,0.3,0.639,0.0140414327117186,0.0123897876990777,0.574625805964917,NA
"202",0.481837461004034,0.723895660135895,0.3,0.606,0.155869434007217,0.1118858990031,0.69682924589726,0.476415094339623
"203",0.552029675571248,0.33099848870188,0.3,0.6185,0.0338952257414713,0.0212281691131543,0.580897368820779,0.221757322175732
"204",0.196052679093555,0.449623119784519,0.3,0.5585,0.13552862861354,0.0470373279098829,0.623919678860645,0.464214046822743
"205",0.415234868647531,0.269866082351655,0.3,0.603,0.0452283381617943,0.017644851018494,0.573236885988094,0.12
"206",0.251207730732858,0.50294741243124,0.3,0.5695,0.104030673083411,0.0520078699853623,0.631060801857572,0.449182658137882
"207",0.591705205151811,0.817220026394352,0.3,0.63,0.140986817016943,0.114640228918745,0.699964022804007,0.436152570480929
"208",0.963184828869998,0.735363727901131,0.3,0.707,0.0800405920145899,0.105357057178684,0.694690207923591,0.290155440414508
"209",0.702865569386631,0.85516740870662,0.3,0.6455,0.127507978401981,0.127428754190884,0.710114285714286,0.455428067078552
"210",0.897441047709435,0.762491771951318,0.3,0.69,0.0896164165603807,0.109412631492025,0.70106438711491,0.334486735870819
"211",0.874419289175421,0.499484446598217,0.3,0.6765,0.0393248460989947,0.0385815655490277,0.622697447152489,0.139949109414758
"212",0.78415071987547,0.242424995405599,0.3,0.681,0.00868560477207557,0.00960666273655042,0.558774442443037,NA
"213",0.0174146003555506,0.623971438733861,0.3,0.5025,0.266367102655962,0.070004574223215,0.651400862607763,0.592592592592593
"214",0.652505933074281,0.315409791888669,0.3,0.6545,0.0411210049156815,0.0365655947657274,0.618458053041068,0.0874172185430463
"215",0.555309429066256,0.350680738454685,0.3,0.6165,0.0293463021271099,0.0188491546472344,0.582646661903628,0.0728155339805825
"216",0.0233977541793138,0.564633424859494,0.3,0.483,0.229758604030409,0.0688721738092339,0.65211190071064,0.635864592863678
"217",0.610690216999501,0.507203572429717,0.3,0.644,0.047746725206913,0.0449636633520268,0.625044975029863,0.256696428571429
"218",0.306641733273864,0.617985103977844,0.3,0.577,0.149046703087133,0.0893316798758325,0.673648378301455,0.501392757660167
"219",0.386246345471591,0.764519132208079,0.3,0.5745,0.171767668843102,0.101714663460574,0.681986779306401,0.517917511832319
"220",0.354779885848984,0.608339390950277,0.3,0.581,0.142469748586727,0.0786117007020816,0.662202216123302,0.461975835110163
"221",0.337160360766575,0.580149494111538,0.3,0.579,0.162023583292438,0.0787931701624339,0.661494886909511,0.492348636061211
"222",0.701507356949151,0.197852395707741,0.3,0.6835,0.0106691011065692,0.0085627531083925,0.55294481983837,NA
"223",0.513961997581646,0.340280605247244,0.3,0.6075,0.0333345917060352,0.022280871301844,0.588326057986366,0.204301075268817
"224",0.80023184302263,0.510421714512631,0.3,0.688,0.0483206776327347,0.0564188841679693,0.643664645466679,0.0945347119645495
"225",0.753666735719889,0.00976162333972752,0.3,0.677,0.000127333862726933,0.00013506649811823,0.506357829728271,NA
"226",0.0335462749935687,0.992086357669905,0.3,0.508,0.405320314582835,0.177250787641178,0.742605604215766,0.670807453416149
"227",0.738250968046486,0.84160201693885,0.3,0.646,0.123497990006583,0.120372127886211,0.703824304104809,0.433979686057248
"228",0.645467633381486,0.932012382429093,0.3,0.618,0.17953700677703,0.154295361067661,0.730876528108265,0.497615262321145
"229",0.431409326149151,0.362506469944492,0.3,0.6105,0.0377548092085921,0.0254176905748643,0.598179738822841,0.288119738072965
"230",0.890021645231172,0.171565178083256,0.3,0.7205,0.00251014539082948,0.00268599330431718,0.528509378631107,NA
"231",0.384875316405669,0.692892416380346,0.3,0.591,0.133934538965579,0.090604144863625,0.67373307567739,0.473328324567994
"232",0.048430445138365,0.63277646061033,0.3,0.496,0.315459966458388,0.0975150360627671,0.679813771870541,0.626680455015512
"233",0.317242244957015,0.441941395169124,0.3,0.565,0.0761215442293196,0.0407993443150378,0.615215296697455,0.433681073025335
"234",0.978140036808327,0.749190274626017,0.3,0.6975,0.0650148244699831,0.0967848949275656,0.689879444184433,0.318766066838046
"235",0.415256644133478,0.257087541976944,0.3,0.5855,0.0289224480942869,0.0178466797978222,0.575606226114633,0.204592901878914
"236",0.612305705668405,0.425778246484697,0.3,0.645,0.0401950519420026,0.0303931569369916,0.609339283299527,0.232312565997888
"237",0.845718910451978,0.931661245413125,0.3,0.6575,0.124240990103779,0.154352365812126,0.733838656294088,0.495291902071563
"238",0.360887029673904,0.834732856834307,0.3,0.58,0.295550846176325,0.1420948372862,0.719345320116981,0.560832791151594
"239",0.36405584984459,0.381254504434764,0.3,0.589,0.0549459282898668,0.0279729600799888,0.59480520825244,0.277929155313351
"240",0.207768127555028,0.272302875760943,0.3,0.5365,0.0478242888579111,0.0135615030562769,0.571466417250183,0.426845637583893
"241",0.971134752500802,0.142719257855788,0.3,0.7275,-0.00217108196675719,-0.00278970593072492,0.494662684625279,NA
"242",0.273412136826664,0.996363757411018,0.3,0.549,0.314006909726737,0.170728145860773,0.739656459743801,0.627314814814815
"243",0.554415744030848,0.636304448824376,0.3,0.6445,0.120618881925348,0.0982111016484654,0.689863365330624,0.353053435114504
"244",0.456596547039226,0.94804815412499,0.3,0.595,0.223561586393785,0.161609420198247,0.734956749201154,0.56056338028169
"245",0.499802517006174,0.805004638619721,0.3,0.611,0.140837828128743,0.124886788968067,0.705839768339768,0.472361809045226
"246",0.211000444134697,0.0298255560919642,0.3,0.5555,-0.00814130410980008,-0.00173593743394163,0.50488583219819,NA
"247",0.508269094163552,0.302957540843636,0.3,0.615,0.0246612075999668,0.0178214092464375,0.582875935732416,0.123687281213536
"248",0.176927837310359,0.529850894818082,0.3,0.535,0.257261498856021,0.0647344966673932,0.644336853402533,0.540415704387991
"249",0.262904203962535,0.215569084743038,0.3,0.5715,0.0350905740411159,0.0108592273097469,0.564850852272727,0.116207951070336
"250",0.836969287600368,0.523233235813677,0.3,0.6965,0.0441551495990882,0.0461322636475804,0.629388460068085,0.11522633744856
"251",0.235498190624639,0.0922193839214742,0.3,0.549,0.0071517798859782,0.00221207854804295,0.527568005088913,0.0335570469798658
"252",0.169713725103065,0.303339529549703,0.3,0.5465,0.070645835100844,0.0173419960424239,0.576363596118787,0.365994236311239
"253",0.158148153219372,0.859743680572137,0.3,0.533,0.383488285873813,0.14154384609081,0.721932184148538,0.608843537414966
"254",0.465555700240657,0.376571362372488,0.3,0.611,0.0357348332151955,0.0248176900997685,0.588900266666667,0.193194291986828
"255",0.212698497110978,0.890821050619707,0.3,0.545,0.303142386920844,0.14536830901974,0.7183219376055,0.61139896373057
"256",0.311133184470236,0.278900262899697,0.3,0.574,0.0295349866887272,0.0108851437813996,0.565120081319731,0.274744027303754
"257",0.49191736872308,0.550664750859141,0.3,0.6235,0.0655306215052429,0.0476451782766099,0.63323184141275,0.344950848972297
"258",0.708555659279227,0.130097957327962,0.3,0.6545,0.00581899100394189,0.00537588760962304,0.56729372848537,NA
"259",0.579544338630512,0.914624919183552,0.3,0.601,0.16342684100311,0.128074657494808,0.707133110976349,0.540579710144928
"260",0.644332378637046,0.254264013376087,0.3,0.633,0.0228089912245381,0.0193329989192046,0.580580141390083,0.0549450549450549
"261",0.268895054003224,0.845513365231454,0.3,0.5435,0.236708789714345,0.138174649129192,0.716620124699144,0.599640933572711
